poi_id,terminal_code,terminal_name,venue_id,floor_id,floor_name,floor_level,name_vi,name_en,name_origin,lat,lng,type_id,type_name,categories,phone,website,open_close_at,status,img_logo
420364789595,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,banhmikep,banhmikep,banhmikep,10.814824583171,106.66246621152,18,node-poi,"8,18",+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18562595621735028755.png
420364753939,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Big Bowl,Big Bowl,Big Bowl,10.81333135133,106.66196145804,18,node-poi,8,+84 28 3848 5634,http://bigbowl.com/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18583231771735028757.png
420364791818,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Big Bowl,Big Bowl,Big Bowl,10.814913707905,106.66247308452,18,node-poi,8,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18561017691735028755.png
420364755252,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Burger King,Burger King,Burger King,10.814117664946,106.66236519814,18,node-poi,"8,18",+84 90 933 19 55,http://burgerking.dk/,5AM-9PM,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18579518501735028757.png
420364788888,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Bưu Điện,Post Office,Bưu Điện,10.813600730788,106.66232820707,18,node-poi,20,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18562240831735028755.png
420371693434,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Cabin T5,Cabin T5,Cabin T5,10.814205498481,106.66209501861,18,node-poi,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/17490907712422412.png
420364756565,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Calvin Klein Jeans,Calvin Klein Jeans,Calvin Klein Jeans,10.813406570728,106.66196769207,18,node-poi,9,+84 28 3848 5634,https://www.calvinklein.com.br/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18582949171735028757.png
420364751010,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Coffee & Cake,Coffee & Cake,Coffee & Cake,10.814722225848,106.66211518129,18,node-poi,8,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/23474179051735028757.png
420364750303,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Công ty TNHH TMDV Tư Vấn Trường Minh,Truong Minh Service Trading Consultant Company Limited,Công ty TNHH TMDV Tư Vấn Trường Minh,10.814132224587,106.66217759865,18,node-poi,"1,3,8",+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/23477082071735028758.png
420364748888,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Crunchy Snacks,Crunchy Snacks,Crunchy Snacks,10.81328885644,106.66226457334,18,node-poi,8,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/23475862341735028758.png
420364754141,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 01-02,Gate 01-02,Cửa 01-02,10.812761817003,106.66153751541,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364755050,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 03,Gate 03,Cửa 03,10.812977960142,106.66155766554,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364755151,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 04,Gate 04,Cửa 04,10.813123530094,106.66157029407,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364754848,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 05,Gate 05,Cửa 05,10.813265270706,106.66158492049,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364754949,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 06,Gate 06,Cửa 06,10.813402132338,106.66159624099,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364749797,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 07,Gate 07,Cửa 07,10.813557270849,106.66161222291,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364749696,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 08,Gate 08,Cửa 08,10.813720046736,106.66162678225,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364749999,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 09,Gate 09,Cửa 09,10.81391184736,106.66164569183,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364754747,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 10,Gate 10,Cửa 10,10.814094477275,106.66166283018,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364754444,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 11,Gate 11,Cửa 11,10.814245377434,106.66208666651,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364752222,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 12,Gate 12,Cửa 12,10.814299088039,106.66168212818,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364754646,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 13,Gate 13,Cửa 13,10.814515559401,106.66170149037,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364754545,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 14,Gate 14,Cửa 14,10.814668018772,106.6617152786,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364751212,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 15,Gate 15,Cửa 15,10.814816649707,106.66187844913,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364761010,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Cửa 16,Gate 16,Cửa 16,10.814803403411,106.66186546442,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364760909,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Cửa 17,Gate 17,Cửa 17,10.814783726246,106.66199897129,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364760808,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Cửa 18,Gate 18,Cửa 18,10.814884152766,106.66200812435,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364761111,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Cửa 19,Gate 19,Cửa 19,10.814983871165,106.66201523218,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364761414,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Cửa 20,Gate 20,Cửa 20,10.815072376177,106.66202746976,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364761515,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Cửa 21,Gate 21,Cửa 21,10.815153142123,106.66203865125,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364757171,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Cửa 22,Gate 22,Cửa 22,10.815231767483,106.66204624523,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364750202,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa Hàng Lưu Niệm Đặc Sản Quà Ba Miền Bắc Trung Nam,"Northern, Central, Southern Specialties Souvenir Shop",Cửa Hàng Lưu Niệm Đặc Sản Quà Ba Miền Bắc Trung Nam,10.814137493738,106.66211590784,18,node-poi,"1,3,8",+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/23476934631735028758.png
420364756464,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa Hàng Sasco,Sasco Shop,Cửa Hàng Sasco,10.813733977576,106.66215174976,18,node-poi,3,+84 28 3844 8358,http://www.sasco.com.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18582738811735028757.png
420364751414,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa Hàng Sasco,Sasco Shop,Cửa Hàng Sasco,10.814305280008,106.66194367543,18,node-poi,"1,3",+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/23474584151735028757.png
420364789090,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Cửa Hàng Sasco,Sasco Shop,Cửa Hàng Sasco,10.814637005243,106.66206613183,18,node-poi,3,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18561765061735028755.png
420364749393,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cuisine de Saigon,Cuisine de Saigon,Cuisine de Saigon,10.812616527769,106.66190489811,18,node-poi,"8,18",+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/23476415951735028758.png
420364791919,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Espress To Go,Espress To Go,Espress To Go,10.813057904954,106.66229814291,18,node-poi,"8,18",+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18561464251735028755.png
420364773131,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Fresh 2 Go,Fresh 2 Go,Fresh 2 Go,10.813738834878,106.66207632248,18,node-poi,"8,18",+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/23709277501735028758.png
420364761313,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Ghế Công Cộng,Public Chair,Ghế Công Cộng,10.812547891767,106.66221719994,52,poi-public-chair,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364758686,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Ghế Công Cộng,Public Chair,Ghế Công Cộng,10.813994110266,106.6624507458,52,poi-public-chair,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371693939,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Ghế Công Cộng,Public Chair,Ghế Công Cộng,10.814723875938,106.66194254044,52,poi-public-chair,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371694242,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Ghế Công Cộng,Public Chair,Ghế Công Cộng,10.812587587449,106.66236478444,52,poi-public-chair,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364752727,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Ghế Công Cộng,Public Chair,Ghế Công Cộng,10.813940593886,106.66217284014,52,poi-public-chair,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364758585,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Hải Quan Và An Ninh Soi Chiếu,Customs And Sercurity,Hải Quan Và An Ninh Soi Chiếu,10.814665798562,106.66235618366,42,poi-passport-control,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364753131,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Hải Quan Và An Ninh Soi Chiếu,Customs And Sercurity,Hải Quan Và An Ninh Soi Chiếu,10.812860928592,106.6622710328,42,poi-passport-control,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364749494,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Health Supplements,Health Supplements,Health Supplements,10.813132098703,106.66224915064,18,node-poi,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/23476092351735028758.png
420364756262,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Johnnie Walker,Johnnie Walker,Johnnie Walker,10.814217676401,106.66179775097,18,node-poi,8,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18581870501735028757.png
420364752828,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Khu Vực Hút Thuốc,Smoking Area,Khu Vực Hút Thuốc,10.814697205148,106.66230881207,19,poi-smoking,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364750000,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Kid Stars,Kid Stars,Kid Stars,10.812830509512,106.6620326966,18,node-poi,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/23708896571735028758.png
420364789898,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Kiểm Tra An Ninh,Security Check,Kiểm Tra An Ninh,10.813960879908,106.66236627474,29,poi-baggage-check,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364789999,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Kiểm Tra An Ninh,Security Check,Kiểm Tra An Ninh,10.814067700385,106.66237414392,29,poi-baggage-check,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364756060,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Kitchmate,Kitchmate,Kitchmate,10.81412810084,106.66178970434,18,node-poi,11,+84 28 3848 5634,http://www.kitchmate.com.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18582086571735028757.png
420364755656,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Liquor Cofectionery,Liquor Cofectionery,Liquor Cofectionery,10.814672846775,106.66187068799,18,node-poi,"3,8",+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18581315621735028757.png
420364749292,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Liquors,Liquors,Liquors,10.812982585998,106.6622357396,18,node-poi,"3,8",+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/23476243281735028758.png
420364760606,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Lối Ra Vào,Entrance,Lối Ra Vào,10.813318032107,106.66255803181,16,poi-entrance-exit,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364760707,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Lối Ra Vào,Entrance,Lối Ra Vào,10.813983676624,106.66262519789,16,poi-entrance-exit,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364758282,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Lối Ra Vào,Entrance,Lối Ra Vào,10.81454588219,106.6626779588,16,poi-entrance-exit,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364757979,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Lối Ra Vào D1,Entrance D1,Lối Ra Vào D1,10.813104725759,106.66230409362,16,poi-entrance-exit,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364757676,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Lối Ra Vào D2,Entrance D2,Lối Ra Vào D2,10.813413586607,106.66233113549,16,poi-entrance-exit,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364748989,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Loved by All,Loved by All,Loved by All,10.813209818937,106.66225652671,18,node-poi,8,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/23475985001735028758.png
420364750909,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Nhà Hàng Phố Chợ,Pho Cho Restaurant,Nhà Hàng Phố Chợ,10.814574689865,106.66238675495,18,node-poi,"8,18",+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/2347442281735028757.png
420364759292,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Nhà Vệ Sinh,Restroom,Nhà Vệ Sinh,10.813672104608,106.66198650527,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364759393,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Nhà Vệ Sinh,Restroom,Nhà Vệ Sinh,10.814672648846,106.66214670163,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364759898,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Nhà Vệ Sinh,Restroom,Nhà Vệ Sinh,10.814596705114,106.66205440236,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364753232,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Nhà Vệ Sinh,Restroom,Nhà Vệ Sinh,10.812636059244,106.66175817674,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364789393,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Nhà Vệ Sinh,Restroom,Nhà Vệ Sinh,10.813456890035,106.66245052135,5,poi-atm,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364758989,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Nhà Vệ Sinh Nam,Men's Restroom,Nhà Vệ Sinh Nam,10.813654189458,106.66215925629,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364759494,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Nhà Vệ Sinh Nam,Men's Restroom,Nhà Vệ Sinh Nam,10.81265344223,106.66195697948,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364759595,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Nhà Vệ Sinh Nam,Men's Restroom,Nhà Vệ Sinh Nam,10.812997920049,106.66190956447,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364756868,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Nhà Vệ Sinh Nam,Men's Restroom,Nhà Vệ Sinh Nam,10.814752609005,106.66247473327,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371695555,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Nhà Vệ Sinh Nam,Men's Restroom,Nhà Vệ Sinh Nam,10.814224668794,106.66201257525,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371695252,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Nhà Vệ Sinh Nam,Men's Restroom,Nhà Vệ Sinh Nam,10.813746298737,106.66199965383,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371695353,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Nhà Vệ Sinh Nam,Men's Restroom,Nhà Vệ Sinh Nam,10.813621511035,106.66203778973,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364750606,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Nhà Vệ Sinh Nam,Men's Restroom,Nhà Vệ Sinh Nam,10.814421604128,106.6622249961,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364750707,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Nhà Vệ Sinh Nam,Men's Restroom,Nhà Vệ Sinh Nam,10.812976157824,106.66209607429,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364750404,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Nhà Vệ Sinh Nam,Men's Restroom,Nhà Vệ Sinh Nam,10.814246299403,106.66215301958,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371694949,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Nhà Vệ Sinh Nữ,Women's Restroom,Nhà Vệ Sinh Nữ,10.814415044983,106.66227014719,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371695454,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Nhà Vệ Sinh Nữ,Women's Restroom,Nhà Vệ Sinh Nữ,10.814238506349,106.66219964479,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371695858,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Nhà Vệ Sinh Nữ,Women's Restroom,Nhà Vệ Sinh Nữ,10.813619185026,106.66206019893,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371695959,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Nhà Vệ Sinh Nữ,Women's Restroom,Nhà Vệ Sinh Nữ,10.812981333023,106.66204821641,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371695656,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Nhà Vệ Sinh Nữ,Women's Restroom,Nhà Vệ Sinh Nữ,10.812575425465,106.66195869777,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371695757,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Nhà Vệ Sinh Nữ,Women's Restroom,Nhà Vệ Sinh Nữ,10.813004613547,106.66186800701,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371693131,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Nhà Vệ Sinh Nữ,Women's Restroom,Nhà Vệ Sinh Nữ,10.813685885643,106.66216361602,4,poi-wc,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
