poi_id,terminal_code,terminal_name,venue_id,floor_id,floor_name,floor_level,name_vi,name_en,name_origin,lat,lng,type_id,type_name,categories,phone,website,open_close_at,status,img_logo
420364797171,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,0,Băng Chuyền Nhận Hành Lý,Baggage Claim,Băng Chuyền Nhận Hành Lý,10.816282321753,106.6637469436,30,poi-baggage-claim,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364796868,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,0,Băng Chuyền Nhận Hành Lý,Baggage Claim,Băng Chuyền Nhận Hành Lý,10.816362531719,106.66396356063,30,poi-baggage-claim,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364796969,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,0,Băng Chuyền Nhận Hành Lý,Baggage Claim,Băng Chuyền Nhận Hành Lý,10.816440703928,106.66417708961,30,poi-baggage-claim,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364797474,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,0,Băng Chuyền Nhận Hành Lý,Baggage Claim,Băng Chuyền Nhận Hành Lý,10.816522663216,106.66438801251,30,poi-baggage-claim,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364797575,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,0,Băng Chuyền Nhận Hành Lý,Baggage Claim,Băng Chuyền Nhận Hành Lý,10.816585892521,106.6645502652,30,poi-baggage-claim,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364796666,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,0,Băng Chuyền Nhận Hành Lý,Baggage Claim,Băng Chuyền Nhận Hành Lý,10.816165166283,106.66342975143,30,poi-baggage-claim,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364796767,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,0,Băng Chuyền Nhận Hành Lý,Baggage Claim,Băng Chuyền Nhận Hành Lý,10.816649903947,106.66471182638,30,poi-baggage-claim,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364789696,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Băng Chuyền Nhận Hành Lý,Baggage Claim,Băng Chuyền Nhận Hành Lý,10.813330374432,106.66178280148,30,poi-baggage-claim,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364789797,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Băng Chuyền Nhận Hành Lý,Baggage Claim,Băng Chuyền Nhận Hành Lý,10.813664461131,106.6618162719,30,poi-baggage-claim,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364790202,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Băng Chuyền Nhận Hành Lý,Baggage Claim,Băng Chuyền Nhận Hành Lý,10.814084502394,106.66184616609,30,poi-baggage-claim,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364790303,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Băng Chuyền Nhận Hành Lý,Baggage Claim,Băng Chuyền Nhận Hành Lý,10.813445562561,106.66178867539,30,poi-baggage-claim,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364790000,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Băng Chuyền Nhận Hành Lý,Baggage Claim,Băng Chuyền Nhận Hành Lý,10.813553005567,106.66180162272,30,poi-baggage-claim,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364790101,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Băng Chuyền Nhận Hành Lý,Baggage Claim,Băng Chuyền Nhận Hành Lý,10.814203288844,106.66185501743,30,poi-baggage-claim,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371997272,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Băng chuyền nhận hành lý 01,Baggage carousel 01,Băng chuyền nhận hành lý 01,10.811531135464,106.65299802795,30,poi-baggage-claim,,,,,available,
420371997373,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Băng chuyền nhận hành lý 02,Baggage carousel 02,Băng chuyền nhận hành lý 02,10.811609894975,106.65320171114,30,poi-baggage-claim,,,,,available,
420371997878,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Băng chuyền nhận hành lý 03,Baggage carousel 03,Băng chuyền nhận hành lý 03,10.811692950659,106.65340265892,30,poi-baggage-claim,,,,,available,
420371997979,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Băng chuyền nhận hành lý 04,Baggage carousel 04,Băng chuyền nhận hành lý 04,10.811776309957,106.65361193636,30,poi-baggage-claim,,,,,available,
420371997777,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Băng chuyền nhận hành lý 05,Baggage carousel 05,Băng chuyền nhận hành lý 05,10.811845998931,106.65381572341,30,poi-baggage-claim,,,,,available,
420371998181,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Băng chuyền nhận hành lý 06,Baggage carousel 06,Băng chuyền nhận hành lý 06,10.811923637165,106.65402106334,30,poi-baggage-claim,,,,,available,
420371995555,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Băng chuyền nhận hành lý 07,Baggage carousel 07,Băng chuyền nhận hành lý 07,10.812002885158,106.65423011858,30,poi-baggage-claim,,,,,available,
420371995858,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Băng chuyền nhận hành lý 08,Baggage carousel 08,Băng chuyền nhận hành lý 08,10.812075106094,106.65443207257,30,poi-baggage-claim,,,,,available,
420371995959,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Băng chuyền nhận hành lý 09,Baggage carousel 09,Băng chuyền nhận hành lý 09,10.812154668812,106.6546433773,30,poi-baggage-claim,,,,,available,
420371996060,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Băng chuyền nhận hành lý 10,Baggage carousel 10,Băng chuyền nhận hành lý 10,10.812228527975,106.65484927876,30,poi-baggage-claim,,,,,available,
420364789595,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,banhmikep,banhmikep,banhmikep,10.814824583171,106.66246621152,18,node-poi,"8,18",+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18562595621735028755.png
420371719696,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Big Bow,Big Bow,Big Bow,10.811834386758,106.65285878977,18,node-poi,,,,,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/17494357196696682.png
420364779595,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,2,Big Bowl,Big Bowl,Big Bowl,10.815924162274,106.66412914228,18,node-poi,8,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/11806343651735028728.png
420364753939,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Big Bowl,Big Bowl,Big Bowl,10.81333135133,106.66196145804,18,node-poi,8,+84 28 3848 5634,http://bigbowl.com/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18583231771735028757.png
420364799696,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,0,Big Bowl,Big Bowl,Big Bowl,10.815836283005,106.664017444,18,node-poi,8,+84 28 3848 5634,http://tansonnhatairport.vn/,6AM - 11:45PM,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/11795366681735028730.png
420364791818,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Big Bowl,Big Bowl,Big Bowl,10.814913707905,106.66247308452,18,node-poi,8,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18561017691735028755.png
420371999696,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Bigbow,Bigbow,Bigbow,10.811364978596,106.65327104409,18,node-poi,,,,,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/17478819918528512.png
420364779292,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,2,Buger King,Buger King,Buger King,10.81614002437,106.66472151876,18,node-poi,8,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/11806482861735028728.png
420364795151,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,0,Buồng Tắm,Shower,Buồng Tắm,10.817674115296,106.6661071208,18,node-poi,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/2969542721735028730.png
420364755252,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Burger King,Burger King,Burger King,10.814117664946,106.66236519814,18,node-poi,"8,18",+84 90 933 19 55,http://burgerking.dk/,5AM-9PM,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18579518501735028757.png
420364778080,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,2,Burkery,Burkery,Burkery,10.817005850592,106.66407151563,18,node-poi,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/17286325641735028728.png
420364777575,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,2,Bưu Điện,Post Office,Bưu Điện,10.816044622184,106.66429768169,18,node-poi,20,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/17288956571735028728.png
420364788888,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Bưu Điện,Post Office,Bưu Điện,10.813600730788,106.66232820707,18,node-poi,20,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18562240831735028755.png
420364793535,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,3,Cà Phê Trung Nguyên,Trung Nguyen Coffee,Cà Phê Trung Nguyên,10.815995459151,106.66430488327,18,node-poi,8,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/5874618341735028731.png
420364714040,T2,Ga Quốc Tế T2,420321697575,420322445858,F1 - Gate,1,Cà Phê Trung Nguyên,Trung Nguyen Coffee,Cà Phê Trung Nguyên,10.816027726312,106.66408516467,18,node-poi,8,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/5799481971735028726.png
420371750808,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,"Cà Phê, Ăn Nhanh Giải Khát","Coffee, Fast Food & Refreshments","Cà Phê, Ăn Nhanh Giải Khát",10.812016204649,106.65510539749,18,node-poi,,,,,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/17494332571041032.png
420371693434,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Cabin T5,Cabin T5,Cabin T5,10.814205498481,106.66209501861,18,node-poi,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/17490907712422412.png
420372011717,T3,Ga Nội Địa T3,420321772424,420322474848,F3 - Departure,3,Calvin Klein,Calvin Klein,Calvin Klein,10.812782797677,106.65559600485,18,node-poi,9,,,,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/17478903808058042.png
420364756565,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Calvin Klein Jeans,Calvin Klein Jeans,Calvin Klein Jeans,10.813406570728,106.66196769207,18,node-poi,9,+84 28 3848 5634,https://www.calvinklein.com.br/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/18582949171735028757.png
420371991313,T3,Ga Nội Địa T3,420321772424,420322474848,F3 - Departure,3,Quầy làm thủ tục tự động,Check-in Counter Auto,Check-in Counter Auto,10.811330186958,106.652142811,34,poi-checkin-counter,,,,,available,
420372010808,T3,Ga Nội Địa T3,420321772424,420322474848,F3 - Departure,3,Quầy làm thủ tục tự động,Check-in Counter Auto,Check-in Counter Auto,10.812133153536,106.65514851293,34,poi-checkin-counter,,,,,available,
420372014040,T3,Ga Nội Địa T3,420321772424,420322474848,F3 - Departure,3,CIAS Coffee & Food,CIAS Coffee & Food,CIAS Coffee & Food,10.811355603533,106.65176732791,18,node-poi,,,,,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/17478902849839822.png
420364780000,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,2,Coach,Coach,Coach,10.816839256766,106.66349929642,18,node-poi,,+84 28 3823 7180,https://world.coach.com/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/17284417181735028728.png
420364751010,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Coffee & Cake,Coffee & Cake,Coffee & Cake,10.814722225848,106.66211518129,18,node-poi,8,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/23474179051735028757.png
420364750303,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Công ty TNHH TMDV Tư Vấn Trường Minh,Truong Minh Service Trading Consultant Company Limited,Công ty TNHH TMDV Tư Vấn Trường Minh,10.814132224587,106.66217759865,18,node-poi,"1,3,8",+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/23477082071735028758.png
420364748888,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Crunchy Snacks,Crunchy Snacks,Crunchy Snacks,10.81328885644,106.66226457334,18,node-poi,8,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,https://mapper-images-singapore.s3-ap-southeast-1.amazonaws.com/seedpoi/logos/company15/23475862341735028758.png
420364754141,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 01-02,Gate 01-02,Cửa 01-02,10.812761817003,106.66153751541,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371721212,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Cửa 01-05,Gate 01-05,Cửa 01-05,10.811285667895,106.65224633822,27,poi-gate,,,,,available,
420371739898,T3,Ga Nội Địa T3,420321772424,420322474848,F3 - Departure,3,Cửa 01-09,Gate 01–09,Cửa 01-09,10.811602404471,106.65135313258,27,poi-gate,,,,,available,
420364755050,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 03,Gate 03,Cửa 03,10.812977960142,106.66155766554,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364755151,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 04,Gate 04,Cửa 04,10.813123530094,106.66157029407,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364754848,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 05,Gate 05,Cửa 05,10.813265270706,106.66158492049,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371720101,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Cửa 06,Gate 06,Cửa 06,10.811344359211,106.65121157363,27,poi-gate,,,,,available,
420364754949,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 06,Gate 06,Cửa 06,10.813402132338,106.66159624099,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371722727,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Cửa 07,Gate 07,Cửa 07,10.81144263801,106.65117389697,27,poi-gate,,,,,available,
420364749797,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 07,Gate 07,Cửa 07,10.813557270849,106.66161222291,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364786969,T2,Ga Quốc Tế T2,420321697575,420322445858,F1 - Gate,1,Cửa 08,Gate 08,Cửa 08,10.815395414767,106.66178384346,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371722626,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Cửa 08,Gate 08,Cửa 08,10.811876116767,106.65219135348,27,poi-gate,,,,,available,
420364749696,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 08,Gate 08,Cửa 08,10.813720046736,106.66162678225,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364786868,T2,Ga Quốc Tế T2,420321697575,420322445858,F1 - Gate,1,Cửa 09,Gate 09,Cửa 09,10.81617036682,106.66185565541,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371721515,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Cửa 09,Gate 09,Cửa 09,10.811917973912,106.65229352888,27,poi-gate,,,,,available,
420364749999,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 09,Gate 09,Cửa 09,10.81391184736,106.66164569183,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364754747,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 10,Gate 10,Cửa 10,10.814094477275,106.66166283018,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364796464,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,0,Cửa 10,Gate 10,Cửa 10,10.816677853163,106.66271830376,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420372008989,T3,Ga Nội Địa T3,420321772424,420322474848,F3 - Departure,3,Cửa 10,Gate 10,Cửa 10,10.812106369567,106.65264945708,27,poi-gate,,,,,available,
420364754444,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 11,Gate 11,Cửa 11,10.814245377434,106.66208666651,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364796565,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,0,Cửa 11,Gate 11,Cửa 11,10.816708459262,106.66280926837,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420372009494,T3,Ga Nội Địa T3,420321772424,420322474848,F3 - Departure,3,Cửa 11,Gate 11,Cửa 11,10.812251272173,106.65305711929,27,poi-gate,,,,,available,
420364752222,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 12,Gate 12,Cửa 12,10.814299088039,106.66168212818,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364793838,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,0,Cửa 12,Gate 12,Cửa 12,10.816747977555,106.66290314568,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420372009595,T3,Ga Nội Địa T3,420321772424,420322474848,F3 - Departure,3,Cửa 12,Gate 12,Cửa 12,10.812404078481,106.65348359052,27,poi-gate,,,,,available,
420364754646,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 13,Gate 13,Cửa 13,10.814515559401,106.66170149037,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371737979,T3,Ga Nội Địa T3,420321772424,420322474848,F3 - Departure,3,Cửa 13,Gate 13,Cửa 13,10.812549035091,106.65389226942,27,poi-gate,,,,,available,
420364793939,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,0,Cửa 13,Gate 13,Cửa 13,10.81678238036,106.66299963263,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364754545,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 14,Gate 14,Cửa 14,10.814668018772,106.6617152786,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371737676,T3,Ga Nội Địa T3,420321772424,420322474848,F3 - Departure,3,Cửa 14,Gate 14,Cửa 14,10.812760274944,106.65441733454,27,poi-gate,,,,,available,
420364784242,T2,Ga Quốc Tế T2,420321697575,420322445858,F1 - Gate,1,Cửa 15,Gate 15,Cửa 15,10.816485435714,106.66219000953,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364751212,T1,Ga Nội Địa T1,420321697272,420322446363,F1 - Departure,1,Cửa 15,Gate 15,Cửa 15,10.814816649707,106.66187844913,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420372009292,T3,Ga Nội Địa T3,420321772424,420322474848,F3 - Departure,3,Cửa 15,Gate 15,Cửa 15,10.812900797258,106.65481963233,27,poi-gate,,,,,available,
420371723434,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Cửa 16,Gate 16,Cửa 16,10.813009267439,106.65522633051,27,poi-gate,,,,,available,
420364761010,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Cửa 16,Gate 16,Cửa 16,10.814803403411,106.66186546442,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364784343,T2,Ga Quốc Tế T2,420321697575,420322445858,F1 - Gate,1,Cửa 16,Gate 16,Cửa 16,10.816733984529,106.66280731504,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371739999,T3,Ga Nội Địa T3,420321772424,420322474848,F3 - Departure,3,Cửa 16-26,Gate 16–26,Cửa 16-26,10.813300681404,106.65589434844,27,poi-gate,,,,,available,
420371723535,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Cửa 17,Gate 17,Cửa 17,10.813158780131,106.65561421159,27,poi-gate,,,,,available,
420364760909,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Cửa 17,Gate 17,Cửa 17,10.814783726246,106.66199897129,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364785151,T2,Ga Quốc Tế T2,420321697575,420322445858,F1 - Gate,1,Cửa 17,Gate 17,Cửa 17,10.816979784596,106.66345234914,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420371723232,T3,Ga Nội Địa T3,420321772424,420322475151,F2 - Arrival,2,Của 18,Gate 18,Của 18,10.813296865221,106.6560048754,27,poi-gate,,,,,available,
420364760808,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Cửa 18,Gate 18,Cửa 18,10.814884152766,106.66200812435,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364784040,T2,Ga Quốc Tế T2,420321697575,420322445858,F1 - Gate,1,Cửa 18,Gate 18,Cửa 18,10.817211309046,106.66410573303,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
420364761111,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,0,Cửa 19,Gate 19,Cửa 19,10.814983871165,106.66201523218,27,poi-gate,,+84 28 3848 5634,http://tansonnhatairport.vn/,24 Hours,available,
